,created,sentiment_score
12444,1664382855,0.0
12445,1664391943,7.0
12446,1664392269,1.0
12447,1664392894,1.0
12448,1664394051,27.0
12449,1664397786,-4.0
12450,1664400190,1.0
12451,1664401183,0.0
12452,1664408354,2.0
12453,1664408370,17.0
12454,1664408971,0.0
12455,1664409543,8.0
12456,1664409570,2.0
12457,1664409789,11.0
12458,1664419061,0.0
12459,1664423757,13.0
12460,1664426847,3.0
12461,1664428042,3.0
12462,1664428776,-1.0
12463,1664429056,-2.0
12464,1664429753,10.0
12465,1664431676,10.0
12466,1664432636,11.0
12467,1664452880,5.0
12468,1664463846,3.0
12469,1664464087,8.0
12470,1664464226,14.0
12471,1664466117,13.0
12472,1664467163,1.0
12473,1664470894,-2.0
12474,1664471077,0.0
12475,1664471467,0.0
12476,1664472981,-3.0
12477,1664473811,1.0
12478,1664475369,2.0
12479,1664475503,1.0
12480,1664483528,2.0
12481,1664486129,1.0
12482,1664489442,6.0
12483,1664491772,0.0
12484,1664498675,2.0
12485,1664503582,3.0
12486,1664505861,0.0
12487,1664508709,4.0
12488,1664510023,4.0
12489,1664514447,3.0
12490,1664518887,14.0
12491,1664520157,4.0
12492,1664521196,0.0
12493,1664525410,6.0
12494,1664527643,-1.0
12495,1664531295,4.0
12496,1664534464,6.0
12497,1664537240,6.0
12498,1664539540,4.0
12499,1664541500,0.0
12500,1664542558,-6.0
12501,1664543682,0.0
12502,1664550611,1.0
12503,1664551922,11.0
12504,1664552130,1.0
12505,1664553337,5.0
12506,1664554954,-2.0
12507,1664558419,1.0
12508,1664558772,0.0
12509,1664558963,3.0
12510,1664559680,-4.0
12511,1664564044,16.0
12512,1664564647,2.0
12513,1664565493,2.0
12514,1664565613,0.0
12515,1664569302,3.0
12516,1664569552,-1.0
12517,1664576335,6.0
12518,1664577363,6.0
12519,1664578655,16.0
12520,1664579149,-1.0
12521,1664582015,0.0
12522,1664585706,0.0
12523,1664587666,2.0
12524,1664589744,40.0
12525,1664595251,4.0
12526,1664596586,2.0
12527,1664599926,2.0
12528,1664600895,3.0
12529,1664601526,1.0
12530,1664613446,6.0
12531,1664615349,2.0
12532,1664617150,6.0
12533,1664618101,0.0
12534,1664619243,4.0
12535,1664620562,-1.0
12536,1664628083,3.0
12537,1664630865,2.0
12538,1664630882,1.0
12539,1664631701,3.0
12540,1664633411,7.0
12541,1664633901,4.0
12542,1664640262,10.0
12543,1664641419,0.0
12544,1664642036,0.0
12545,1664642379,3.0
12546,1664642737,-5.0
12547,1664647673,6.0
12548,1664649175,4.0
12549,1664650739,-3.0
12550,1664652594,1.0
12551,1664655458,-1.0
12552,1664658350,11.0
12553,1664661408,-2.0
12554,1664662286,6.0
12555,1664663177,16.0
12556,1664664778,0.0
12557,1664665695,11.0
12558,1664667916,2.0
12559,1664673463,4.0
12560,1664679380,1.0
12561,1664681567,-2.0
12562,1664681940,-2.0
12563,1664685115,0.0
12564,1664686946,3.0
12565,1664686988,-6.0
12566,1664687770,11.0
12567,1664688007,13.0
12568,1664691650,5.0
12569,1664693870,-4.0
12570,1664694833,5.0
12571,1664695852,5.0
12572,1664700823,8.0
12573,1664710323,-3.0
12574,1664711783,7.0
12575,1664711830,-1.0
12576,1664714806,-2.0
12577,1664715617,3.0
12578,1664716080,1.0
12579,1664717900,18.0
12580,1664720411,4.0
12581,1664722701,4.0
12582,1664722993,1.0
12583,1664723312,1.0
12584,1664725021,3.0
12585,1664728188,-3.0
12586,1664732397,-5.0
12587,1664734941,0.0
12588,1664741993,-8.0
12589,1664745035,1.0
12590,1664751273,0.0
12591,1664756865,-1.0
12592,1664758421,2.0
12593,1664759408,5.0
12594,1664760074,4.0
12595,1664761946,-1.0
12596,1664773617,3.0
12597,1664774864,2.0
12598,1664777354,4.0
12599,1664777424,-12.0
12600,1664790001,3.0
12601,1664791126,8.0
12602,1664799032,0.0
12603,1664799646,1.0
12604,1664799705,8.0
12605,1664800535,12.0
12606,1664802694,0.0
12607,1664804901,1.0
12608,1664805661,-1.0
12609,1664806542,1.0
12610,1664809416,-4.0
12611,1664809811,0.0
12612,1664810751,0.0
12613,1664811612,3.0
12614,1664812463,13.0
12615,1664813290,3.0
12616,1664819811,-2.0
12617,1664822973,2.0
12618,1664825428,3.0
12619,1664837923,1.0
12620,1664838971,4.0
12621,1664844764,0.0
12622,1664846682,5.0
12623,1664848056,3.0
12624,1664848602,2.0
12625,1664859776,3.0
12626,1664864273,10.0
12627,1664866134,12.0
12628,1664871992,-3.0
12629,1664872512,9.0
12630,1664873378,3.0
12631,1664874600,6.0
12632,1664874973,19.0
12633,1664876495,5.0
12634,1664884667,0.0
12635,1664886186,1.0
12636,1664887832,-4.0
12637,1664888048,1.0
12638,1664888568,-1.0
12639,1664888634,7.0
12640,1664890972,-1.0
12641,1664896205,10.0
12642,1664896906,-2.0
12643,1664897914,-1.0
12644,1664898827,1.0
12645,1664899994,-1.0
12646,1664910705,7.0
12647,1664910843,0.0
12648,1664912917,4.0
12649,1664913406,0.0
12650,1664914086,5.0
12651,1664914738,6.0
12652,1664915972,-4.0
12653,1664925787,11.0
12654,1664929549,-1.0
12655,1664934673,0.0
12656,1664940229,0.0
12657,1664943777,2.0
12658,1664946500,3.0
12659,1664954910,8.0
12660,1664955709,1.0
12661,1664957126,5.0
12662,1664967243,2.0
12663,1664971353,12.0
12664,1664973277,3.0
12665,1664974059,6.0
12666,1664974755,4.0
12667,1664976613,1.0
12668,1664980780,7.0
12669,1664980890,0.0
12670,1664983330,6.0
12671,1664985454,8.0
12672,1664986498,0.0
12673,1664988020,-5.0
12674,1664991497,10.0
12675,1664992814,0.0
12676,1664993264,1.0
12677,1664997119,5.0
12678,1664997814,1.0
12679,1665005536,-6.0
12680,1665007241,2.0
12681,1665009187,6.0
12682,1665013783,1.0
12683,1665019989,4.0
12684,1665026745,17.0
12685,1665030983,5.0
12686,1665031695,1.0
12687,1665032762,3.0
12688,1665033901,2.0
12689,1665036014,3.0
12690,1665036405,10.0
12691,1665036492,23.0
12692,1665037335,10.0
12693,1665038627,4.0
12694,1665046707,4.0
12695,1665048631,0.0
12696,1665057420,1.0
12697,1665058837,8.0
12698,1665059109,0.0
12699,1665063651,0.0
12700,1665063683,0.0
12701,1665064826,1.0
12702,1665070580,5.0
12703,1665071469,0.0
12704,1665072801,4.0
12705,1665073208,-2.0
12706,1665077461,14.0
12707,1665079269,-1.0
12708,1665081913,4.0
12709,1665085688,0.0
12710,1665087304,0.0
12711,1665089452,3.0
12712,1665092775,0.0
12713,1665094087,-2.0
12714,1665096755,2.0
12715,1665100348,-1.0
12716,1665103363,-2.0
12717,1665108622,-1.0
12718,1665118087,5.0
12719,1665118905,-5.0
12720,1665119116,3.0
12721,1665120508,2.0
12722,1665126677,14.0
12723,1665129992,1.0
12724,1665130970,0.0
12725,1665136924,2.0
12726,1665140390,7.0
12727,1665146215,3.0
12728,1665146687,-1.0
12729,1665146721,-2.0
12730,1665151737,8.0
12731,1665153667,0.0
12732,1665153756,-12.0
12733,1665153891,8.0
12734,1665154855,6.0
12735,1665160063,1.0
12736,1665160873,3.0
12737,1665160992,7.0
12738,1665169180,1.0
12739,1665172813,0.0
12740,1665174048,6.0
12741,1665175658,0.0
12742,1665181575,2.0
12743,1665181880,0.0
12744,1665187169,1.0
12745,1665189755,-4.0
12746,1665205550,3.0
12747,1665213394,5.0
12748,1665226094,0.0
12749,1665234965,3.0
12750,1665244495,0.0
12751,1665254282,-1.0
12752,1665261511,-2.0
12753,1665263511,3.0
12754,1665266356,-1.0
12755,1665266529,0.0
12756,1665268143,-1.0
12757,1665277921,2.0
12758,1665284279,3.0
12759,1665289943,33.0
12760,1665292029,3.0
12761,1665302362,3.0
12762,1665313154,7.0
12763,1665315627,2.0
12764,1665318306,10.0
12765,1665318899,0.0
12766,1665320372,-1.0
12767,1665320516,6.0
12768,1665324563,5.0
12769,1665325295,1.0
12770,1665331408,8.0
12771,1665333300,-2.0
12772,1665334075,0.0
12773,1665335726,1.0
12774,1665335993,0.0
12775,1665342255,14.0
12776,1665342718,13.0
12777,1665343014,2.0
12778,1665350400,-7.0
12779,1665352346,0.0
12780,1665352429,2.0
12781,1665354746,0.0
12782,1665355714,10.0
12783,1665366983,5.0
12784,1665369499,16.0
12785,1665375395,-1.0
12786,1665377340,2.0
12787,1665378455,3.0
12788,1665378510,6.0
12789,1665378614,16.0
12790,1665379013,1.0
12791,1665382179,4.0
12792,1665383480,2.0
12793,1665385869,2.0
12794,1665395786,-2.0
12795,1665402834,3.0
12796,1665414599,1.0
12797,1665415258,0.0
12798,1665415354,11.0
12799,1665415978,8.0
12800,1665418543,1.0
12801,1665422031,9.0
12802,1665422881,1.0
12803,1665426299,-1.0
12804,1665427119,3.0
12805,1665430581,7.0
12806,1665435208,8.0
12807,1665435218,0.0
12808,1665438798,6.0
12809,1665442068,5.0
12810,1665444036,10.0
12811,1665444712,0.0
12812,1665445755,1.0
12813,1665450561,0.0
12814,1665452187,-4.0
12815,1665453417,28.0
12816,1665458583,5.0
12817,1665458656,3.0
12818,1665463381,-6.0
12819,1665464772,3.0
12820,1665473395,-2.0
12821,1665480967,3.0
12822,1665485199,15.0
12823,1665486329,7.0
12824,1665486536,3.0
12825,1665488415,-3.0
12826,1665490323,3.0
12827,1665491005,7.0
12828,1665492558,6.0
12829,1665494912,-1.0
12830,1665495672,1.0
12831,1665497218,0.0
12832,1665497480,2.0
12833,1665497982,0.0
12834,1665507484,1.0
12835,1665508820,13.0
12836,1665511357,-2.0
12837,1665511871,-5.0
12838,1665515460,8.0
12839,1665515766,6.0
12840,1665515981,3.0
12841,1665516002,11.0
12842,1665525065,0.0
12843,1665526289,7.0
12844,1665529672,0.0
12845,1665531474,7.0
12846,1665533073,13.0
12847,1665534841,27.0
12848,1665540175,6.0
12849,1665547361,-13.0
12850,1665547449,-3.0
12851,1665550813,3.0
12852,1665552531,5.0
12853,1665558293,4.0
12854,1665559045,1.0
12855,1665560793,-17.0
12856,1665562348,1.0
12857,1665564164,4.0
12858,1665566953,-2.0
12859,1665568020,1.0
12860,1665568989,3.0
12861,1665574130,2.0
12862,1665577282,1.0
12863,1665583259,2.0
12864,1665585254,4.0
12865,1665585463,5.0
12866,1665587187,1.0
12867,1665589046,0.0
12868,1665593042,3.0
12869,1665602404,3.0
12870,1665603098,2.0
12871,1665609308,14.0
12872,1665610290,5.0
12873,1665623259,5.0
12874,1665623388,2.0
12875,1665627467,12.0
12876,1665627888,7.0
12877,1665630542,14.0
12878,1665634548,10.0
12879,1665635874,0.0
12880,1665636720,5.0
12881,1665637428,3.0
12882,1665641312,10.0
12883,1665644406,6.0
12884,1665644727,-6.0
12885,1665647934,0.0
12886,1665648068,8.0
12887,1665648687,3.0
12888,1665653658,13.0
12889,1665657344,1.0
12890,1665658951,2.0
12891,1665662507,12.0
12892,1665664241,-1.0
12893,1665664762,3.0
12894,1665665884,5.0
12895,1665666271,5.0
12896,1665670841,-7.0
12897,1665672532,-1.0
12898,1665675874,-2.0
12899,1665676762,2.0
12900,1665677991,11.0
12901,1665679822,0.0
12902,1665680223,2.0
12903,1665680994,8.0
12904,1665682712,-2.0
12905,1665683225,3.0
12906,1665684088,1.0
12907,1665685643,-1.0
12908,1665695385,21.0
12909,1665699540,-2.0
12910,1665700103,3.0
12911,1665702813,-2.0
12912,1665703362,5.0
12913,1665705487,2.0
12914,1665706178,-3.0
12915,1665707321,2.0
12916,1665710492,4.0
12917,1665713873,2.0
12918,1665723839,3.0
12919,1665727835,8.0
12920,1665729887,7.0
12921,1665739609,8.0
12922,1665744758,-2.0
12923,1665748686,8.0
12924,1665749612,12.0
12925,1665752047,8.0
12926,1665753247,4.0
12927,1665755716,21.0
12928,1665757448,1.0
12929,1665764876,1.0
12930,1665766446,-10.0
12931,1665767068,5.0
12932,1665772999,-10.0
12933,1665774747,5.0
12934,1665780540,0.0
12935,1665785187,13.0
12936,1665788144,10.0
12937,1665789117,1.0
12938,1665795400,4.0
12939,1665795752,1.0
12940,1665806013,1.0
12941,1665809103,7.0
12942,1665810207,3.0
12943,1665811672,2.0
12944,1665813870,2.0
12945,1665820865,0.0
12946,1665821046,0.0
12947,1665827386,0.0
12948,1665827901,0.0
12949,1665828661,-1.0
12950,1665836511,3.0
12951,1665839438,-1.0
12952,1665845263,0.0
12953,1665851037,4.0
12954,1665855253,4.0
12955,1665859151,-2.0
12956,1665859205,4.0
12957,1665863334,3.0
12958,1665865176,3.0
12959,1665866104,-6.0
12960,1665868682,-3.0
12961,1665868915,2.0
12962,1665871387,1.0
12963,1665874632,3.0
12964,1665876239,-1.0
12965,1665878990,3.0
12966,1665896519,3.0
12967,1665897961,8.0
12968,1665902381,-1.0
12969,1665904367,3.0
12970,1665906919,-3.0
12971,1665915641,2.0
12972,1665921241,-6.0
12973,1665930152,6.0
12974,1665930271,1.0
12975,1665932157,-7.0
12976,1665946618,5.0
12977,1665947831,2.0
12978,1665954362,1.0
12979,1665954367,10.0
12980,1665956854,0.0
12981,1665957896,1.0
12982,1665960561,-2.0
12983,1665962285,2.0
12984,1665962732,2.0
12985,1665965131,1.0
12986,1665968387,2.0
12987,1665971653,0.0
12988,1665972802,0.0
12989,1665973637,5.0
12990,1665976470,5.0
12991,1665983013,3.0
12992,1665986965,4.0
12993,1665988794,2.0
12994,1665988854,0.0
12995,1665988963,0.0
12996,1665989016,-1.0
12997,1665989245,0.0
12998,1665993318,-1.0
12999,1666001587,4.0
13000,1666004503,2.0
13001,1666004810,5.0
13002,1666006911,4.0
13003,1666008361,1.0
13004,1666012417,3.0
13005,1666018344,1.0
13006,1666020152,0.0
13007,1666022007,8.0
13008,1666022341,-5.0
13009,1666025122,4.0
13010,1666025717,1.0
13011,1666025950,4.0
13012,1666027255,44.0
13013,1666027857,2.0
13014,1666028785,5.0
13015,1666032173,8.0
13016,1666034329,6.0
13017,1666035581,4.0
13018,1666035999,0.0
13019,1666041812,-5.0
13020,1666044616,7.0
13021,1666059581,2.0
13022,1666060443,5.0
13023,1666069225,3.0
13024,1666074807,4.0
13025,1666077581,6.0
13026,1666081500,0.0
13027,1666084898,0.0
13028,1666090017,10.0
13029,1666092688,16.0
13030,1666094031,4.0
13031,1666095445,-2.0
13032,1666095994,0.0
13033,1666097043,-6.0
13034,1666097558,1.0
13035,1666099920,1.0
13036,1666100032,-1.0
13037,1666100194,19.0
13038,1666100684,5.0
13039,1666105035,0.0
13040,1666110742,13.0
13041,1666116497,0.0
13042,1666119884,0.0
13043,1666121301,-3.0
13044,1666124099,8.0
13045,1666129233,6.0
13046,1666129674,-2.0
13047,1666129879,0.0
13048,1666138296,5.0
13049,1666143645,1.0
13050,1666143837,6.0
13051,1666143868,0.0
13052,1666146233,0.0
13053,1666147546,0.0
13054,1666148459,-1.0
13055,1666154344,4.0
13056,1666154588,1.0
13057,1666154665,6.0
13058,1666155208,0.0
13059,1666156083,3.0
13060,1666157375,10.0
13061,1666161408,1.0
13062,1666171837,2.0
13063,1666176041,3.0
13064,1666181407,6.0
13065,1666182664,6.0
13066,1666184209,0.0
13067,1666189908,3.0
13068,1666190076,1.0
13069,1666193569,0.0
13070,1666195964,2.0
13071,1666198022,2.0
13072,1666204790,0.0
13073,1666207161,0.0
13074,1666207540,6.0
13075,1666210204,4.0
13076,1666212800,5.0
13077,1666214789,2.0
13078,1666216303,0.0
13079,1666217347,-4.0
13080,1666218315,8.0
13081,1666227605,2.0
13082,1666229220,1.0
13083,1666230061,1.0
13084,1666231176,-1.0
13085,1666242057,3.0
13086,1666242367,4.0
13087,1666246137,10.0
13088,1666251884,-2.0
13089,1666256283,5.0
13090,1666258741,2.0
13091,1666260007,-1.0
13092,1666265139,4.0
13093,1666269373,1.0
13094,1666270670,1.0
13095,1666271879,2.0
13096,1666272139,1.0
13097,1666272453,0.0
13098,1666273386,20.0
13099,1666274955,3.0
13100,1666276273,6.0
13101,1666284375,-3.0
13102,1666284705,1.0
13103,1666286697,-1.0
13104,1666292778,13.0
13105,1666294121,5.0
13106,1666298020,-3.0
13107,1666299876,6.0
13108,1666300738,1.0
13109,1666307789,3.0
13110,1666308419,-2.0
13111,1666309487,18.0
13112,1666314542,3.0
13113,1666316851,3.0
13114,1666319026,10.0
13115,1666328661,3.0
13116,1666333322,6.0
13117,1666339313,-1.0
13118,1666348769,1.0
13119,1666354438,6.0
13120,1666355786,3.0
13121,1666361927,7.0
13122,1666362565,9.0
13123,1666362621,6.0
13124,1666366447,-4.0
13125,1666366792,-1.0
13126,1666369009,0.0
13127,1666369514,12.0
13128,1666370048,3.0
13129,1666370847,1.0
13130,1666373072,6.0
13131,1666382969,-1.0
13132,1666384469,2.0
13133,1666389292,0.0
13134,1666399407,1.0
13135,1666400127,0.0
13136,1666406810,3.0
13137,1666412041,9.0
13138,1666415351,3.0
13139,1666421783,-7.0
13140,1666427674,0.0
13141,1666439593,5.0
13142,1666440546,0.0
13143,1666441686,2.0
13144,1666442450,0.0
13145,1666463244,-1.0
13146,1666463656,1.0
13147,1666466301,0.0
13148,1666467090,24.0
13149,1666471238,4.0
13150,1666472671,6.0
13151,1666473045,1.0
13152,1666475145,3.0
13153,1666475803,3.0
13154,1666478103,-1.0
13155,1666479330,0.0
13156,1666495995,-1.0
13157,1666501242,3.0
13158,1666510626,8.0
13159,1666518027,5.0
13160,1666520636,4.0
13161,1666522632,4.0
13162,1666523079,3.0
13163,1666523987,13.0
13164,1666528702,1.0
13165,1666529272,3.0
13166,1666535793,-3.0
13167,1666535819,7.0
13168,1666537189,2.0
13169,1666540070,2.0
13170,1666540727,7.0
13171,1666541966,2.0
13172,1666542885,0.0
13173,1666543814,4.0
13174,1666544447,-1.0
13175,1666547302,-1.0
13176,1666549019,22.0
13177,1666549874,4.0
13178,1666552729,6.0
13179,1666553296,4.0
13180,1666553301,-5.0
13181,1666553851,2.0
13182,1666555236,-2.0
13183,1666555806,4.0
13184,1666558555,0.0
13185,1666568309,5.0
13186,1666575890,0.0
13187,1666576327,6.0
13188,1666578313,1.0
13189,1666587970,3.0
13190,1666589627,2.0
13191,1666591951,4.0
13192,1666594565,6.0
13193,1666594795,4.0
13194,1666596217,3.0
13195,1666596287,-1.0
13196,1666598507,4.0
13197,1666603275,0.0
13198,1666604659,1.0
13199,1666607582,1.0
13200,1666608063,3.0
13201,1666616971,0.0
13202,1666617004,4.0
13203,1666618422,5.0
13204,1666620418,2.0
13205,1666623903,4.0
13206,1666626885,-2.0
13207,1666629230,7.0
13208,1666629299,7.0
13209,1666630830,4.0
13210,1666631207,12.0
13211,1666633634,-2.0
13212,1666636247,3.0
13213,1666639205,2.0
13214,1666643072,4.0
13215,1666645172,6.0
13216,1666647523,1.0
13217,1666648305,0.0
13218,1666648987,2.0
13219,1666651216,0.0
13220,1666652569,3.0
13221,1666657074,0.0
13222,1666660587,5.0
13223,1666661880,-2.0
13224,1666664559,9.0
13225,1666670220,1.0
13226,1666670231,1.0
13227,1666673367,0.0
13228,1666673557,5.0
13229,1666674516,3.0
13230,1666674791,2.0
13231,1666686975,-1.0
13232,1666688388,9.0
13233,1666690208,-10.0
13234,1666694063,2.0
13235,1666694650,0.0
13236,1666695206,13.0
13237,1666696452,5.0
13238,1666698405,7.0
13239,1666698596,0.0
13240,1666699179,4.0
13241,1666702188,11.0
13242,1666708721,1.0
13243,1666709727,1.0
13244,1666718744,-2.0
13245,1666719768,1.0
13246,1666720301,4.0
13247,1666721126,9.0
13248,1666721699,0.0
13249,1666722566,0.0
13250,1666723032,4.0
13251,1666723358,-2.0
13252,1666727997,0.0
13253,1666733282,1.0
13254,1666733358,17.0
13255,1666734684,0.0
13256,1666737165,-3.0
13257,1666741114,-1.0
13258,1666742512,0.0
13259,1666748057,0.0
13260,1666748936,-6.0
13261,1666750649,1.0
13262,1666751027,0.0
13263,1666759092,3.0
13264,1666759426,7.0
13265,1666760924,3.0
13266,1666763000,2.0
13267,1666766326,10.0
13268,1666766537,-1.0
13269,1666780686,4.0
13270,1666781001,2.0
13271,1666781768,5.0
13272,1666783719,1.0
13273,1666784779,-2.0
13274,1666790776,2.0
13275,1666791906,3.0
13276,1666797487,12.0
13277,1666798304,5.0
13278,1666798694,0.0
13279,1666799567,5.0
13280,1666801870,4.0
13281,1666810256,4.0
13282,1666811831,4.0
13283,1666813534,5.0
13284,1666817300,0.0
13285,1666823483,7.0
13286,1666824388,1.0
13287,1666825127,-3.0
13288,1666825165,0.0
13289,1666826704,2.0
13290,1666830278,-2.0
13291,1666830966,6.0
13292,1666832321,0.0
13293,1666836219,2.0
13294,1666837271,3.0
13295,1666839007,7.0
13296,1666847214,1.0
13297,1666847320,3.0
13298,1666851256,10.0
13299,1666862773,-1.0
13300,1666870691,-2.0
13301,1666871059,-1.0
13302,1666873575,8.0
13303,1666877280,6.0
13304,1666882462,9.0
13305,1666885000,3.0
13306,1666890478,16.0
13307,1666890825,0.0
13308,1666892174,7.0
13309,1666897226,-1.0
13310,1666899229,4.0
13311,1666899552,4.0
13312,1666903172,-1.0
13313,1666906660,6.0
13314,1666907761,2.0
13315,1666910473,0.0
13316,1666911424,2.0
13317,1666914891,9.0
13318,1666921805,2.0
13319,1666923082,5.0
13320,1666923165,2.0
13321,1666933277,3.0
13322,1666935231,2.0
13323,1666935721,12.0
13324,1666950138,1.0
13325,1666966172,1.0
13326,1666967741,-5.0
13327,1666975197,4.0
13328,1666975578,0.0
13329,1666976952,5.0
13330,1666977760,5.0
13331,1666983005,6.0
13332,1666992539,2.0
13333,1666992642,1.0
13334,1666994506,5.0
13335,1667005915,7.0
13336,1667006117,6.0
13337,1667006126,-2.0
13338,1667006797,5.0
13339,1667020124,3.0
13340,1667025227,6.0
13341,1667029014,-1.0
13342,1667032837,2.0
13343,1667034751,2.0
13344,1667043133,9.0
13345,1667051153,-1.0
13346,1667054504,2.0
13347,1667057545,4.0
13348,1667058279,15.0
13349,1667059668,4.0
13350,1667059992,-1.0
13351,1667062987,-2.0
13352,1667064777,1.0
13353,1667070588,-3.0
13354,1667072867,2.0
13355,1667073762,0.0
13356,1667081155,8.0
13357,1667084368,1.0
13358,1667092965,4.0
13359,1667094469,10.0
13360,1667105639,9.0
13361,1667106325,3.0
13362,1667117759,-9.0
13363,1667129765,-2.0
13364,1667135599,-4.0
13365,1667137088,1.0
13366,1667138065,9.0
13367,1667138255,0.0
13368,1667148969,9.0
13369,1667150677,0.0
13370,1667153738,1.0
13371,1667154741,-4.0
13372,1667160164,1.0
13373,1667166301,1.0
13374,1667168497,5.0
13375,1667176037,2.0
13376,1667177860,6.0
13377,1667182232,1.0
13378,1667192973,3.0
13379,1667197007,4.0
13380,1667197520,20.0
13381,1667198272,5.0
13382,1667198926,0.0
13383,1667207586,7.0
13384,1667209460,5.0
13385,1667209521,7.0
13386,1667219006,3.0
13387,1667219688,1.0
13388,1667219780,0.0
13389,1667220221,11.0
13390,1667220360,2.0
13391,1667221514,0.0
13392,1667227993,20.0
13393,1667231761,0.0
13394,1667244730,-1.0
13395,1667245690,10.0
13396,1667246303,7.0
13397,1667247959,3.0
13398,1667248255,15.0
13399,1667249931,-1.0
13400,1667256291,0.0
13401,1667264493,1.0
13402,1667279406,3.0
13403,1667286258,-3.0
13404,1667287426,-5.0
13405,1667293949,5.0
13406,1667299543,8.0
13407,1667302861,8.0
13408,1667303537,7.0
13409,1667308482,3.0
13410,1667310516,2.0
13411,1667319078,0.0
13412,1667319263,1.0
13413,1667320573,2.0
13414,1667320747,2.0
13415,1667320893,6.0
13416,1667322136,0.0
13417,1667322438,5.0
13418,1667324733,-1.0
13419,1667329140,23.0
13420,1667330171,6.0
13421,1667332139,-1.0
13422,1667343498,4.0
13423,1667344726,0.0
13424,1667349264,0.0
13425,1667352977,2.0
13426,1667353460,10.0
13427,1667356213,0.0
13428,1667365754,3.0
13429,1667369815,21.0
13430,1667379570,7.0
13431,1667383076,26.0
13432,1667386024,7.0
13433,1667392796,-2.0
13434,1667394317,1.0
13435,1667394474,15.0
13436,1667399552,2.0
13437,1667400632,4.0
13438,1667401581,4.0
13439,1667405596,8.0
13440,1667407252,-1.0
13441,1667408085,-1.0
13442,1667409222,0.0
13443,1667413507,2.0
13444,1667418820,1.0
13445,1667421279,2.0
13446,1667427288,4.0
13447,1667430303,7.0
13448,1667430415,2.0
13449,1667451212,3.0
13450,1667452066,3.0
13451,1667456042,10.0
13452,1667459089,-6.0
13453,1667459858,2.0
13454,1667463054,-1.0
13455,1667463200,-5.0
13456,1667463361,0.0
13457,1667467446,17.0
13458,1667471193,7.0
13459,1667474049,0.0
13460,1667475667,0.0
13461,1667478321,0.0
13462,1667480369,1.0
13463,1667485300,9.0
13464,1667487755,9.0
13465,1667489515,-1.0
13466,1667492311,6.0
13467,1667494452,12.0
13468,1667497167,5.0
13469,1667498107,2.0
13470,1667498132,12.0
13471,1667499515,1.0
13472,1667504228,-1.0
13473,1667504765,8.0
13474,1667506726,11.0
13475,1667508555,8.0
13476,1667509398,5.0
13477,1667512903,8.0
13478,1667514017,3.0
13479,1667519810,1.0
13480,1667526600,0.0
13481,1667530990,7.0
13482,1667538182,3.0
13483,1667540591,3.0
13484,1667546580,2.0
13485,1667558699,6.0
13486,1667563072,3.0
13487,1667565047,-3.0
13488,1667567014,13.0
13489,1667572558,50.0
13490,1667574741,2.0
13491,1667576375,0.0
13492,1667577797,-1.0
13493,1667580980,0.0
13494,1667581666,-2.0
13495,1667585190,2.0
13496,1667585386,4.0
13497,1667587069,3.0
13498,1667587926,13.0
13499,1667590003,2.0
13500,1667593350,1.0
13501,1667594512,-1.0
13502,1667596897,0.0
13503,1667598338,4.0
13504,1667599376,8.0
13505,1667602080,23.0
13506,1667605213,10.0
13507,1667608109,2.0
13508,1667609615,2.0
13509,1667609674,2.0
13510,1667609883,9.0
13511,1667619129,3.0
13512,1667624676,3.0
13513,1667625134,9.0
13514,1667629964,2.0
13515,1667632340,5.0
13516,1667632928,1.0
13517,1667637318,7.0
13518,1667645847,-1.0
13519,1667647479,2.0
13520,1667659365,0.0
13521,1667659388,15.0
13522,1667661581,4.0
13523,1667664757,30.0
13524,1667664877,1.0
13525,1667665400,2.0
13526,1667665680,17.0
13527,1667666431,3.0
13528,1667668603,0.0
13529,1667680551,2.0
13530,1667697163,4.0
13531,1667704309,-1.0
13532,1667711110,3.0
13533,1667715419,5.0
13534,1667724232,3.0
13535,1667730907,4.0
13536,1667749729,-3.0
13537,1667750938,-4.0
13538,1667756160,2.0
13539,1667768047,4.0
13540,1667772384,-6.0
13541,1667787272,-4.0
13542,1667789042,8.0
13543,1667797771,3.0
13544,1667801376,4.0
13545,1667809732,9.0
13546,1667812494,23.0
13547,1667821067,16.0
13548,1667821927,1.0
13549,1667828376,2.0
13550,1667833397,2.0
13551,1667833909,1.0
13552,1667834080,10.0
13553,1667839141,-1.0
13554,1667842145,1.0
13555,1667846471,2.0
13556,1667847328,0.0
13557,1667847582,0.0
13558,1667849450,7.0
13559,1667849594,-2.0
13560,1667859922,-1.0
13561,1667860357,7.0
13562,1667860715,3.0
13563,1667861886,3.0
13564,1667864136,0.0
13565,1667865815,-4.0
13566,1667880655,1.0
13567,1667884000,3.0
13568,1667896107,10.0
13569,1667900500,3.0
13570,1667901445,6.0
13571,1667905451,10.0
13572,1667906008,3.0
13573,1667906128,3.0
13574,1667914231,5.0
13575,1667917221,-2.0
13576,1667918502,2.0
13577,1667918820,-2.0
13578,1667919228,8.0
13579,1667921577,6.0
13580,1667921831,1.0
13581,1667923797,1.0
13582,1667925967,3.0
13583,1667926721,2.0
13584,1667927022,0.0
13585,1667927954,6.0
13586,1667928497,-2.0
13587,1667928831,11.0
13588,1667932728,27.0
13589,1667938233,1.0
13590,1667938476,-1.0
13591,1667940191,-2.0
13592,1667941061,6.0
